"dates","variable"
2048-09-27,409.418701171875
2048-10-27,396.984924316406
2048-11-27,395.584167480469
2048-12-27,394.513488769531
2049-01-25,412.095062255859
2049-02-25,477.861633300781
2049-03-27,509.156982421875
2049-04-27,523.172607421875
2049-05-27,520.486633300781
2049-06-27,522.998779296875
2049-07-28,505.425048828125
2049-08-27,484.937713623047
2049-09-27,430.319610595703
2049-10-27,397.903930664062
2049-11-27,394.221313476562
2049-12-27,408.156951904297
2050-01-25,471.324249267578
2050-02-25,483.577972412109
2050-03-27,512.1025390625
2050-04-27,528.652038574219
2050-05-27,534.325927734375
2050-06-27,525.694641113281
2050-07-28,491.610229492188
2050-08-27,462.991546630859
2050-09-27,434.323852539062
2050-10-27,390.583251953125
2050-11-27,377.823852539062
2050-12-27,396.19580078125
2051-01-25,431.405822753906
2051-02-25,456.547546386719
2051-03-27,509.536926269531
2051-04-27,516.566345214844
2051-05-27,522.434020996094
2051-06-27,514.26708984375
2051-07-28,483.244781494141
2051-08-27,453.558959960938
2051-09-27,436.164794921875
2051-10-27,398.235595703125
2051-11-27,392.625793457031
2051-12-27,405.951995849609
2052-01-25,431.869262695312
2052-02-25,474.780639648438
2052-03-26,524.733825683594
2052-04-26,546.348083496094
2052-05-26,536.746154785156
2052-06-26,520.058959960938
2052-07-27,492.650299072266
2052-08-26,463.430969238281
2052-09-26,445.571716308594
2052-10-26,400.029876708984
2052-11-26,387.218078613281
2052-12-26,407.985778808594
2053-01-24,453.304168701172
2053-02-24,472.321716308594
2053-03-26,515.318176269531
2053-04-26,540.654907226562
2053-05-26,529.383056640625
2053-06-26,521.546691894531
2053-07-27,499.473022460938
2053-08-26,481.540954589844
2053-09-26,446.03466796875
2053-10-26,413.194091796875
2053-11-26,412.807342529297
2053-12-26,409.9072265625
2054-01-24,432.03759765625
2054-02-24,483.349487304688
2054-03-26,498.574523925781
2054-04-26,536.284729003906
2054-05-26,527.331787109375
2054-06-26,521.119384765625
2054-07-27,488.146667480469
2054-08-26,466.901550292969
2054-09-26,430.483154296875
2054-10-26,410.606262207031
2054-11-26,402.534790039062
2054-12-26,406.827087402344
2055-01-24,427.472045898438
2055-02-24,484.745086669922
2055-03-26,512.481201171875
2055-04-26,541.602294921875
2055-05-26,527.03955078125
2055-06-26,522.577514648438
2055-07-27,506.821868896484
2055-08-26,469.569000244141
2055-09-26,447.97412109375
2055-10-26,415.916931152344
2055-11-26,397.773864746094
2055-12-26,417.259857177734
2056-01-24,454.812042236328
2056-02-24,486.724151611328
2056-03-25,523.186096191406
2056-04-25,539.410888671875
2056-05-25,535.311889648438
2056-06-25,525.952026367188
2056-07-26,494.168518066406
2056-08-25,464.282592773438
2056-09-25,414.891662597656
2056-10-25,400.584625244141
2056-11-25,388.089538574219
2056-12-25,401.14892578125
2057-01-23,432.782287597656
2057-02-23,485.952667236328
2057-03-25,507.089721679688
2057-04-25,520.029541015625
2057-05-25,515.986022949219
2057-06-25,513.911926269531
2057-07-26,507.754699707031
2057-08-25,476.977233886719
2057-09-25,424.469207763672
2057-10-25,400.523254394531
2057-11-25,399.983825683594
2057-12-25,431.025634765625
2058-01-23,459.684539794922
2058-02-23,484.239135742188
2058-03-25,505.726043701172
2058-04-25,543.78515625
2058-05-25,538.180053710938
2058-06-25,527.805114746094
2058-07-26,504.563385009766
2058-08-25,459.874694824219
2058-09-25,435.874267578125
2058-10-25,394.214416503906
2058-11-25,391.394104003906
2058-12-25,404.123962402344
2059-01-23,439.212890625
2059-02-23,477.621459960938
2059-03-25,534.072631835938
2059-04-25,545.628967285156
2059-05-25,536.397583007812
2059-06-25,529.135864257812
2059-07-26,514.809448242188
2059-08-25,476.154357910156
2059-09-25,427.154113769531
2059-10-25,416.194458007812
2059-11-25,387.367889404297
2059-12-25,405.803314208984
2060-01-23,429.884155273438
2060-02-23,491.854309082031
2060-03-24,520.361999511719
2060-04-24,548.72607421875
2060-05-24,542.85009765625
2060-06-24,526.889282226562
2060-07-25,517.778869628906
2060-08-24,490.502105712891
2060-09-24,428.638732910156
2060-10-24,394.782897949219
2060-11-24,393.498840332031
2060-12-24,404.982360839844
2061-01-22,441.979919433594
2061-02-22,474.32275390625
2061-03-24,517.910522460938
2061-04-24,527.778015136719
2061-05-24,535.7275390625
2061-06-24,537.598937988281
2061-07-25,503.422302246094
2061-08-24,469.381225585938
2061-09-24,438.183715820312
2061-10-24,406.574829101562
2061-11-24,400.496398925781
2061-12-24,400.955749511719
2062-01-22,432.159851074219
2062-02-22,467.157470703125
2062-03-24,519.813171386719
2062-04-24,541.36328125
2062-05-24,529.489501953125
2062-06-24,528.004089355469
2062-07-25,511.238586425781
2062-08-24,484.613830566406
2062-09-24,424.758239746094
2062-10-24,411.286987304688
2062-11-24,405.839050292969
2062-12-24,437.708190917969
2063-01-22,450.251281738281
2063-02-22,486.81005859375
2063-03-24,504.749084472656
2063-04-24,518.697204589844
2063-05-24,529.768188476562
2063-06-24,534.150146484375
2063-07-25,496.192321777344
2063-08-24,465.0546875
2063-09-24,429.815521240234
2063-10-24,402.626281738281
2063-11-24,417.267303466797
2063-12-24,435.545806884766
2064-01-22,444.295562744141
2064-02-22,504.723083496094
2064-03-23,540.613708496094
2064-04-23,540.628356933594
2064-05-23,524.455688476562
2064-06-23,524.883728027344
2064-07-24,494.372406005859
2064-08-23,467.153778076172
2064-09-23,421.337158203125
2064-10-23,401.731842041016
2064-11-23,386.625091552734
2064-12-23,413.688079833984
2065-01-21,455.516296386719
2065-02-21,485.749816894531
2065-03-23,514.899047851562
2065-04-23,535.597534179688
2065-05-23,525.779663085938
2065-06-23,522.743713378906
2065-07-24,501.560394287109
2065-08-23,486.115844726562
2065-09-23,451.802001953125
2065-10-23,409.954833984375
2065-11-23,391.033599853516
2065-12-23,419.309326171875
2066-01-21,467.855529785156
2066-02-21,480.995544433594
2066-03-23,525.871459960938
2066-04-23,552.49462890625
2066-05-23,544.388427734375
2066-06-23,526.283813476562
2066-07-24,507.440368652344
2066-08-23,457.308776855469
2066-09-23,421.733337402344
2066-10-23,412.374572753906
2066-11-23,401.327545166016
2066-12-23,406.302978515625
2067-01-21,414.524658203125
