"dates","variable"
2026-05-03,141.588607788086
2026-06-02,147.520370483398
2026-07-03,152.2021484375
2026-08-03,135.160263061523
2026-09-02,123.472305297852
2026-10-03,111.342880249023
2026-11-02,104.106964111328
2026-12-03,110.036575317383
2027-01-02,128.45036315918
2027-01-31,141.556900024414
2027-03-03,152.835464477539
2027-04-02,143.220199584961
2027-05-03,150.570251464844
2027-06-02,156.860733032227
2027-07-03,149.373931884766
2027-08-03,136.496948242188
2027-09-02,122.942749023438
2027-10-03,108.556823730469
2027-11-02,104.797348022461
2027-12-03,112.936798095703
2028-01-02,115.698287963867
2028-01-31,148.22688293457
2028-03-02,152.70393371582
2028-04-01,130.260971069336
2028-05-02,141.585693359375
2028-06-01,153.352416992188
2028-07-02,143.702194213867
2028-08-02,143.586074829102
2028-09-01,128.133193969727
2028-10-02,105.22225189209
2028-11-01,101.335540771484
2028-12-02,110.058006286621
2029-01-01,102.012069702148
2029-01-30,139.053039550781
2029-03-02,155.632400512695
2029-04-01,145.389846801758
2029-05-02,140.400100708008
2029-06-01,151.875564575195
2029-07-02,149.414672851562
2029-08-02,141.840454101562
2029-09-01,129.326477050781
2029-10-02,111.615249633789
2029-11-01,100.084243774414
2029-12-02,108.573638916016
2030-01-01,128.293075561523
2030-01-30,146.348785400391
2030-03-02,136.107513427734
2030-04-01,154.185241699219
2030-05-02,151.005126953125
2030-06-01,159.098495483398
2030-07-02,148.523239135742
2030-08-02,144.491989135742
2030-09-01,129.113632202148
2030-10-02,113.147903442383
2030-11-01,99.9122924804688
2030-12-02,107.756370544434
2031-01-01,121.132369995117
2031-01-30,140.929702758789
2031-03-02,130.430419921875
2031-04-01,141.320602416992
2031-05-02,146.281021118164
2031-06-01,158.87451171875
2031-07-02,151.294250488281
2031-08-02,128.068069458008
2031-09-01,123.674102783203
2031-10-02,107.22004699707
2031-11-01,99.9783096313477
2031-12-02,96.6645965576172
2032-01-01,124.635650634766
2032-01-30,132.50927734375
2032-03-01,151.12353515625
2032-03-31,150.2158203125
2032-05-01,132.512161254883
2032-05-31,157.436874389648
2032-07-01,152.529083251953
2032-08-01,136.412628173828
2032-08-31,128.675506591797
2032-10-01,110.390365600586
2032-10-31,102.474594116211
2032-12-01,111.78466796875
2032-12-31,129.696197509766
2033-01-29,127.547180175781
2033-03-01,148.151672363281
2033-03-31,144.047470092773
2033-05-01,149.693405151367
2033-05-31,153.248031616211
2033-07-01,140.098480224609
2033-08-01,141.947540283203
2033-08-31,130.211929321289
2033-10-01,112.596435546875
